"","Simulated_a","Simulated_c","Estimated_a","Estimated_c","Difference"
"5702",0.24,0,0.22996,0,-0.22996
"5703",0.24,0,0.23142,0.03694,-0.19448
"5704",0.24,0,0.26444,0,-0.26444
"5705",0.24,0,0.22397,0,-0.22397
"5706",0.24,0,0.23035,0.00267,-0.22768
"5707",0.24,0,0.23671,0,-0.23671
"5708",0.24,0,0.11854,0.10637,-0.01217
"5709",0.24,0,0.21913,0.01894,-0.20019
"5710",0.24,0,0.04981,0.12248,0.07267
"5711",0.24,0,0.27456,0,-0.27456
"5712",0.24,0,0.22363,0.01174,-0.21189
"5713",0.24,0,0.28055,0,-0.28055
"5714",0.24,0,0.14599,0.08815,-0.05785
"5715",0.24,0,0.2159,0,-0.2159
"5716",0.24,0,0.21423,0,-0.21423
"5717",0.24,0,0.19111,0,-0.19111
"5718",0.24,0,0.24673,0,-0.24673
"5719",0.24,0,0.09626,0.07884,-0.01742
"5720",0.24,0,0.22247,0.01144,-0.21103
"5721",0.24,0,0.22611,0.00494,-0.22117
"5722",0.24,0,0.25121,0,-0.25121
"5723",0.24,0,0.1648,0.0576,-0.1072
"5724",0.24,0,0.30457,0,-0.30457
"5725",0.24,0,0.24053,0,-0.24053
"5726",0.24,0,0.27101,0,-0.27101
"5727",0.24,0,0.16269,0.04128,-0.1214
"5728",0.24,0,0.26843,0,-0.26843
"5729",0.24,0,0.09083,0.13398,0.04315
"5730",0.24,0,0.13314,0.07491,-0.05823
"5731",0.24,0,0.24581,0,-0.24581
"5732",0.24,0,0.25357,0.0163,-0.23727
"5733",0.24,0,0.18739,0.05498,-0.13241
"5734",0.24,0,0.21511,0,-0.21511
"5735",0.24,0,0.24048,0,-0.24048
"5736",0.24,0,0.27024,0,-0.27024
"5737",0.24,0,0.23109,0,-0.23109
"5738",0.24,0,0.25303,0,-0.25303
"5739",0.24,0,0.23151,0,-0.23151
"5740",0.24,0,0.22157,0.01058,-0.21099
"5741",0.24,0,0.19848,0.03674,-0.16174
"5742",0.24,0,0.04347,0.15763,0.11416
"5743",0.24,0,0.20544,0,-0.20544
"5744",0.24,0,0.19966,0,-0.19966
"5745",0.24,0,0.23331,0,-0.23331
"5746",0.24,0,0.22637,0,-0.22637
"5747",0.24,0,0.27205,0,-0.27205
"5748",0.24,0,0.23869,0,-0.23869
"5749",0.24,0,0.2224,0.01652,-0.20588
"5750",0.24,0,0.22948,0,-0.22948
"5751",0.24,0,0.12947,0.071,-0.05848
"5752",0.24,0,0.26591,0.02887,-0.23704
"5753",0.24,0,0.19978,0.03038,-0.1694
"5754",0.24,0,0.22625,0,-0.22625
"5755",0.24,0,0.24889,0,-0.24889
"5756",0.24,0,0.30295,0,-0.30295
"5757",0.24,0,0.13332,0.06355,-0.06977
"5758",0.24,0,0.15734,0.04593,-0.11141
"5759",0.24,0,0.14423,0.0911,-0.05313
"5760",0.24,0,0.23721,0,-0.23721
"5761",0.24,0,0.26306,0,-0.26306
"5762",0.24,0,0.25587,0.01605,-0.23982
"5763",0.24,0,0.04408,0.14264,0.09857
"5764",0.24,0,0.22762,0,-0.22762
"5765",0.24,0,0.27745,0,-0.27745
"5766",0.24,0,0.3231,0,-0.3231
"5767",0.24,0,0.22114,0.01571,-0.20543
"5768",0.24,0,0.04519,0.17686,0.13167
"5769",0.24,0,0.27747,0,-0.27747
"5770",0.24,0,0.20537,0,-0.20537
"5771",0.24,0,0.26968,0,-0.26968
"5772",0.24,0,0.25228,0,-0.25228
"5773",0.24,0,0.12413,0.13333,0.0092
"5774",0.24,0,0.15647,0.0516,-0.10487
"5775",0.24,0,0.24262,0,-0.24262
"5776",0.24,0,0.2764,0,-0.2764
"5777",0.24,0,0.16279,0.05269,-0.1101
"5778",0.24,0,0.24405,0,-0.24405
"5779",0.24,0,0.21775,0,-0.21775
"5780",0.24,0,0.24937,0,-0.24937
"5781",0.24,0,0.20223,0,-0.20223
"5782",0.24,0,0.10852,0.10183,-0.00669
"5783",0.24,0,0.16233,0.07365,-0.08869
"5784",0.24,0,0.21959,0,-0.21959
"5785",0.24,0,0.21731,0.04308,-0.17424
"5786",0.24,0,0.1876,0.05761,-0.12998
"5787",0.24,0,0.13598,0.04606,-0.08993
"5788",0.24,0,0.27233,0,-0.27233
"5789",0.24,0,0.25278,0,-0.25278
"5790",0.24,0,0.15971,0.03103,-0.12868
"5791",0.24,0,0.08031,0.11109,0.03078
"5792",0.24,0,0.25287,0,-0.25287
