"","Simulated_a","Simulated_c","Estimated_a","Estimated_c","Difference"
"1173",0.31,0,0.27498,0,-0.27498
"1174",0.31,0,0.32699,0,-0.32699
"1175",0.31,0,0.25797,0.00785,-0.25011
"1176",0.31,0,0.29365,0,-0.29365
"1177",0.31,0,0.35927,0,-0.35927
"1178",0.31,0,0.28399,0,-0.28399
"1179",0.31,0,0.21055,0.0677,-0.14285
"1180",0.31,0,0.25979,0.07234,-0.18745
"1181",0.31,0,0.20773,0.06225,-0.14548
"1182",0.31,0,0.20553,0.08656,-0.11896
"1183",0.31,0,0.263,0.06333,-0.19966
"1184",0.31,0,0.18429,0.08127,-0.10302
"1185",0.31,0,0.24294,0.04712,-0.19581
"1186",0.31,0,0.32054,0,-0.32054
"1187",0.31,0,0.30088,0,-0.30088
"1188",0.31,0,0.32056,0,-0.32056
"1189",0.31,0,0.23219,0.05017,-0.18202
"1190",0.31,0,0.31821,0,-0.31821
"1191",0.31,0,0.24925,0.04617,-0.20309
"1192",0.31,0,0.32499,0,-0.32499
"1193",0.31,0,0.27955,0,-0.27955
"1194",0.31,0,0.29606,0.00091,-0.29515
"1195",0.31,0,0.33891,0,-0.33891
"1196",0.31,0,0.28713,0,-0.28713
"1197",0.31,0,0.27267,0,-0.27267
"1198",0.31,0,0.33171,0,-0.33171
"1199",0.31,0,0.16019,0.10502,-0.05517
"1200",0.31,0,0.23015,0.09278,-0.13736
"1201",0.31,0,0.29129,0.00904,-0.28225
"1202",0.31,0,0.28904,0,-0.28904
"1203",0.31,0,0.24016,0.03053,-0.20963
"1204",0.31,0,0.27048,0.04046,-0.23002
"1205",0.31,0,0.21432,0.08078,-0.13354
"1206",0.31,0,0.22184,0.11367,-0.10816
"1207",0.31,0,0.24454,0.07668,-0.16786
"1208",0.31,0,0.25104,0.05647,-0.19457
"1209",0.31,0,0.29355,0,-0.29355
"1210",0.31,0,0.31818,0,-0.31818
"1211",0.31,0,0.27409,0,-0.27409
"1212",0.31,0,0.2385,0.06845,-0.17005
"1213",0.31,0,0.13168,0.10316,-0.02851
"1214",0.31,0,0.27877,0.06129,-0.21749
"1215",0.31,0,0.20585,0.08882,-0.11703
"1216",0.31,0,0.30147,0.01266,-0.28881
"1217",0.31,0,0.2901,0,-0.2901
"1218",0.31,0,0.27663,0,-0.27663
"1219",0.31,0,0.35094,0,-0.35094
"1220",0.31,0,0.30714,0,-0.30714
"1221",0.31,0,0.29829,0,-0.29829
"1222",0.31,0,0.28167,0,-0.28167
"1223",0.31,0,0.35532,0,-0.35532
"1224",0.31,0,0.26874,0,-0.26874
"1225",0.31,0,0.18815,0.07423,-0.11392
"1226",0.31,0,0.30935,0,-0.30935
"1227",0.31,0,0.28829,0,-0.28829
"1228",0.31,0,0.25079,0.07738,-0.17342
"1229",0.31,0,0.27797,0,-0.27797
"1230",0.31,0,0.29311,0,-0.29311
"1231",0.31,0,0.172,0.09689,-0.07511
"1232",0.31,0,0.19595,0.07418,-0.12177
"1233",0.31,0,0.29575,0,-0.29575
"1234",0.31,0,0.27646,0,-0.27646
"1235",0.31,0,0.27717,0.03305,-0.24412
"1236",0.31,0,0.29089,0,-0.29089
"1237",0.31,0,0.31099,0.02689,-0.28409
"1238",0.31,0,0.22436,0.07319,-0.15117
"1239",0.31,0,0.30504,0,-0.30504
"1240",0.31,0,0.32757,0,-0.32757
"1241",0.31,0,0.15017,0.16199,0.01182
"1242",0.31,0,0.2919,0.03755,-0.25435
"1243",0.31,0,0.29673,0,-0.29673
"1244",0.31,0,0.25282,0.01185,-0.24096
"1245",0.31,0,0.30283,0,-0.30283
"1246",0.31,0,0.25977,0.05063,-0.20914
"1247",0.31,0,0.35081,0,-0.35081
"1248",0.31,0,0.2662,0.03161,-0.23459
"1249",0.31,0,0.31761,0,-0.31761
"1250",0.31,0,0.26478,0.05538,-0.20941
"1251",0.31,0,0.31763,0,-0.31763
"1252",0.31,0,0.33685,0,-0.33685
"1253",0.31,0,0.31882,0,-0.31882
"1254",0.31,0,0.31705,0,-0.31705
